Movie_name,Rating,Votes,Duration,genre
Timing,7.6, (66),2h 18m,romance
40,4.7, (27),1h 43m,romance
Booking,7.6, (67),29m,romance
"Step Back, Doors Closing",9.0, (41),1h 38m,romance
More na dvoikh,5.0, (26),1h 22m,romance
Labyrinth,4.7, (18),1h 40m,romance
Maaya Ka Moh,3.7, (17),1h 30m,romance
Ben and Suzanne: A Reunion in 4 Parts,8.4, (27),1h 49m,romance
Hong lou meng,5.2, (31),2h,romance
Günesi Söndürmem Gerek,3.6, (209),1h 45m,romance
Rokjesnacht,4.8, (240),1h 35m,romance
Cedric & Alysia,5.3, (52),1h 24m,romance
The Gift That Gives,5.8, (75),1h 21m,romance
DreadClub: Vampire's Verdict,4.8, (63),1h 28m,romance
Buk Poketer Golpo,7.9, (233),1h 35m,romance
Kanni,8.3, (154),2h 2m,romance
Your 1/2 of the Rent,7.2, (20),1h 45m,romance
Daghabaaz Dil,6.6, (73),2h 3m,romance
Abhi,8.1, (46),2h 15m,romance
Because I Love Bad Weather,6.2, (159),1h 40m,romance
Amaltash,8.0, (157),1h 53m,romance
Happiness,5.5, (18),1h 58m,romance
Majnoo,9.6, (61),2h 3m,romance
Bar MoskvaChiki,5.1, (106),1h 31m,romance
The Mercedes Story: A Troubled Soul,7.6, (21),2h 8m,romance
Puang Bos!,8.2, (11),1h 40m,romance
Listy do M. Pozegnania i powroty,6.0, (339),2h 3m,romance
Pher Mamlaa Gadbad Hai,5.2, (31),2h 6m,romance
Fragments of Us,7.2, (12),49m,romance
Sangharshana,7.3, (1.6K),1h 42m,romance
Dr. Jason II - Lights & Shadows,4.9, (331),1h 2m,romance
Boda Love,7.4, (22),1h 47m,romance
Mortadella,8.4, (8),1h 30m,romance
Gharjwai,7.8, (904),2h 14m,romance
Stalker,2.7, (11),1h 31m,romance
Jak ukradlem 100 milionów,3.4, (101),1h 30m,romance
Cinta Dari Timor,5.3, (24),1h 22m,romance
Honeymoon Express,6.8, (2.1K),1h 58m,romance
Greytown Girl,4.7, (18),2h,romance
A Wall Away,4.9, (76),1h 30m,romance
Lázaro de noche,5.3, (33),1h 16m,romance
Samudrudu,6.9, (2K),2h 21m,romance
Kuch Sapney Apne,8.0, (55),2h,romance
Bedtime Stories: Tales of Love and Hate,7.7, (15),1h 5m,romance
iKHlaas,8.1, (17),50m,romance
Der Junge dem die Welt gehört,7.9, (77),1h 36m,romance
Keluar Main 1994,7.8, (56),1h 52m,romance
Adam i Eva,5.1, (96),1h 35m,romance
Ibiza Dark,8.4, (18),1h 35m,romance
Güle-Güle,6.4, (9),1h 48m,romance
Forget Me Not,6.5, (155),1h 29m,romance
Love Mocktail 2,8.8, (3.1K),2h 20m,romance
Our Church Thinks We're Dating,7.3, (62),1h 42m,romance
To potami,6.4, (22),1h 33m,romance
Love Love,9.0, (7),1h 1m,romance
Die Ironie des Lebens,6.7, (78),1h 49m,romance
The Journey of Flower,4.0, (29),1h 37m,romance
Welcome to My Side,6.9, (105),1h 42m,romance
Undying,6.5, (15),26m,romance
Lyubov so vtorogo vzglyada,4.7, (74),1h 37m,romance
Apaixonada,4.3, (144),1h 35m,romance
Love at First Lie,4.3, (39),1h 47m,romance
Sovsem oshaleli,4.1, (65),1h 33m,romance
SottoCoperta,7.6, (84),1h 36m,romance
Inheritance to Love,9.1, (33),1h 28m,romance
Colour Palette,9.4, (52),1h 27m,romance
Advent,7.5, (6),1h 59m,romance
I 20,9.0, (495),1h 54m,romance
Apsara,7.1, (33),2h 30m,romance
Hidden Flora,7.0, (20),1h 33m,romance
Once Upon a Honeymoon,7.2, (24),1h 49m,romance
Table for Six 2,5.4, (333),2h 13m,romance
Video Vision,5.8, (20),1h 18m,romance
Chow Chow Bath,7.2, (1.2K),1h 50m,romance
"Dao, Pho Va Piano",5.7, (215),1h 40m,romance
Pranaya Godari,7.8, (2.4K),2h 28m,romance
ONENESS,9.4, (21),1h 55m,romance
Keo=peul-ji-ok,5.6, (8),1h 34m,romance
Smart Casuals,5.4, (45),1h 36m,romance
Gecenin Nakarati,6.9, (30),1h 44m,romance
RadhaaMadhavam,7.5, (1.3K),1h 57m,romance
Zyat,4.3, (116),1h 20m,romance
Surjo,7.8, (14),2h 35m,romance
Palasher Biye,6.7, (50),1h 39m,romance
A Mountain Between Us,5.3, (34),1h 29m,romance
Roman Peony,7.5, (11),2h 12m,romance
Ninaivellam Neeyada,5.2, (32),2h 35m,romance
Zehan,5.0, (28),1h 53m,romance
Mezhdu nami,5.1, (36),1h 33m,romance
#OOTD: Outfit of the Designer,5.6, (48),1h 47m,romance
Vyberi menya,4.8, (69),1h 27m,romance
Before Marriage,7.9, (1.1K),1h 52m,romance
Nie Xiaoqian,6.2, (18),1h 52m,romance
Yumi's Cells: The Movie,6.2, (53),1h 33m,romance
Kailasa Kasidre,5.7, (1K),2h 4m,romance
The Haunting of Lanquetot,3.7, (10),1h 36m,romance
Suchana,8.7, (512),1h 30m,romance
Cholay,8.7, (112),1h,romance
The First Lecture,9.0, (11),55m,romance
10 Pasimatymu,5.9, (30),1h 39m,romance
Real Estate Sisters,4.4, (30),1h 24m,romance
Kagojer Bou,5.6, (31),1h 52m,romance
Lyubov zla,6.3, (407),1h 23m,romance
Vtroyom,4.9, (73),1h 30m,romance
Zorawar Di Jacqueline,5.7, (1K),2h 27m,romance
For Regn,3.8, (566),2h 20m,romance
Hani,7.8, (5),1h 13m,romance
The Legend of the Cat Demon,4.7, (12),1h 25m,romance
Maunam,8.5, (46),1h 46m,romance
Market Mahalakshmi,4.2, (2.3K),2h 13m,romance
Muzhchina i zhenshchina,5.4, (33),1h 56m,romance
Byvshiy v pomoshch,5.0, (80),1h 30m,romance
Dukkhito,7.4, (69),29m,romance
Life Hotel,6.6, (158),1h 58m,romance
Me and My Victim,4.1, (10),1h 40m,romance
Kulturnaya komediya,5.5, (90),1h 35m,romance
Ramana Avatara,8.1, (37),2h 16m,romance
La Ruptura,2.3, (6),1h 18m,romance
Avassaladoras 2.0,3.2, (29),1h 34m,romance
Gap Lai Chi Bau,5.7, (48),1h 54m,romance
Rodnya,6.7, (11),1h 39m,romance
Bienvenidos al paraíso,4.7, (23),1h 40m,romance
Tochka opory,4.0, (31),1h 41m,romance
Tilottoma,8.2, (27),1h 38m,romance
Penguin Girl,6.2, (20),1h 38m,romance
On+Ona,7.5, (14),1h 33m,romance
Biz Ayrilamayiz,3.7, (39),1h 47m,romance
Uralochka,3.7, (97),1h 35m,romance
Buzzy Noise,6.0, (61),1h 59m,romance
Reeza GTR,6.9, (16),1h 31m,romance
Promise of Decades,6.8, (7),1h 49m,romance
Killer Baby Daddy,3.9, (14),1h 18m,romance
Romeo Ingkar Janji,7.2, (19),1h 53m,romance
Haunted Happy Hour,7.4, (18),1h 29m,romance
Chetyre chetverti,7.8, (12),2h 32m,romance
King Tara,9.1, (10),1h 47m,romance
The Love Buzz,5.7, (169),1h 40m,romance
Guxim,7.2, (37),1h 15m,romance
Ona tantsuet,8.8, (10),1h 25m,romance
Hope's Hollywood Christmas,8.4, (33),1h 30m,romance
Mehabooba,7.0, (247),2h 27m,romance
Topolinyy pukh,5.4, (138),1h 23m,romance
Cedo Demais,4.5, (28),1h 30m,romance
Son Sans,4.9, (14),1h 26m,romance
Love in the Time of Corona,4.2, (100),1h 40m,romance
Podrostki. Pervaya lyubov,5.8, (59),1h 42m,romance
Artist Unknown,7.9, (21),1h 22m,romance
Dona Lurdes: O Filme,6.0, (116),1h 30m,romance
Vstretimsya vchera,6.3, (349),1h 19m,romance
Extra,7.0, (12),28m,romance
Kadin Kafasi,3.0, (52),1h 33m,romance
A Fragile Flower,7.9, (1.6K),1h 36m,romance
Lula Leblanc,6.6, (44),1h 36m,romance
Neath's Love Story 2,7.3, (23),1h 28m,romance
The Delegator,4.1, (17),1h 36m,romance
Allahr Vres,8.2, (18),2h 15m,romance
Lucky Heart,4.4, (12),1h 30m,romance
Licença para Enlouquecer,7.8, (16),1h 35m,romance
Just Pass,6.5, (212),2h 16m,romance
L'invenzione di noi due,4.8, (40),1h 46m,romance
Yano-kun no Futsu no Hibi,7.4, (8),1h 46m,romance
Konjam Pesinaal Yenna,7.1, (68),1h 52m,romance
La herencia de Flora,5.8, (6),2h 14m,romance
A Lovely Résumé,9.2, (7),1h 10m,romance
Yentha Panichesav Chanti,9.5, (85),2h 15m,romance
Wo xiang han ni zai yi qi,5.5, (25),1h 40m,romance
Mezhdu nami leto,5.7, (56),1h 53m,romance
Papu mame zaverni,3.6, (70),1h 46m,romance
Pravo na levo,3.7, (40),1h 28m,romance
Pithala Maathi,7.5, (846),2h 20m,romance
Fujimi Lovers,6.0, (48),1h 43m,romance
Avantyura,5.6, (16),1h 30m,romance
The Claddagh,7.4, (8),1h 28m,romance
Our Christmas House,5.3, (48),1h 17m,romance
Vremya est!,5.6, (12),1h 14m,romance
Vy menya videli?,5.0, (52),1h 20m,romance
La Pura Vida,8.9, (23),1h 29m,romance
Borjatri,8.4, (6),1h 12m,romance
Sneaking Around,8.7, (23),1h 20m,romance
Gaiyan,6.1, (16),35m,romance
"Fallen Leaves, Broken Lighters",7.7, (8),1h 36m,romance
Shesh Rokkha,4.8, (18),1h 49m,romance
Mr. Engineer and Miss Doctor,5.4, (9),40m,romance
Bewafa Darling,8.7, (15),56m,romance
Osompurno,9.6, (13),59m,romance
Chu Lay Aasman,9.0, (12),2h,romance
Dua Surga Dalam Cintaku,7.8, (7),1h 51m,romance
Mandya Haida,6.3, (231),2h 19m,romance
Hu Tara Vina Kai Nai,9.3, (15),2h 5m,romance
"I Love You, to the Moon, and Back",6.0, (84),1h 45m,romance
Tui Ke Amar,6.6, (6),1h 54m,romance
Chicken Factory,4.0, (25),2h 3m,romance
Berta y Pablo,7.3, (6),1h 1m,romance
Dhaaak,8.6, (24),2h 8m,romance
My Cannibal Crush,6.3, (12),50m,romance
Ini Oru Kadhal Seivom,5.7, (23),1h 49m,romance
This Is Not A Love Song,7.1, (44),1h 12m,romance
The Perfect Him,5.1, (20),1h 30m,romance
Lukochuri,7.0, (11),2h 7m,romance
Tokhon Jokhon,7.4, (14),1h 3m,romance
A Very Bayou Holiday,5.2, (11),1h 27m,romance
Scorned Waifu,4.6, (13),2h 15m,romance
Katlaa Curry,9.4, (26),1h 50m,romance
Colegio Girassol,7.9, (14),1h,romance
Maya: The Love,6.3, (17),2h 19m,romance
If My Lover Were a Flower,8.5, (8),1h 50m,romance
ISHQ (Don't Fall in Love),7.4, (8),2h 11m,romance
Bring Back the Colour,6.4, (8),47m,romance
Much to Tell,7.8, (7),1h 48m,romance
How to Operate a Polaroid Camera,6.4, (5),6m,romance
Yurka,4.2, (32),1h 25m,romance
Tomari Sathe,8.0, (8),54m,romance
Lucid Love,8.6, (31),1h 11m,romance
